order_id,order_date,customer_id,customer_name,customer_region,customer_segment,product_category,product_name,quantity,unit_price_egp,discount_pct,total_revenue_egp,total_cost_egp,profit_egp,payment_method,sales_channel,sales_rep,delivery_days,customer_rating,promo_applied,returned
ORD103621,2024-12-10,CUST0447,Youssef Ibrahim,Cairo,SMB,Home & Kitchen,Air Fryer,1,2850.02,0.0,2850.02,1737.38,1112.64,Card,Online,,2,5.0,False,False
ORD104044,2025-02-13,CUST0256,Nada Farouk,Cairo,Consumer,Clothing,Jeans,1,741.15,0.0,-741.15,323.35,-417.8,Installment,Phone,Mona K.,0,5.0,False,True
ORD100677,2023-04-28,CUST0069,Tarek Aziz,Cairo,Enterprise,Beauty,Hair Dryer,5,41918.0,0.0,209590.0,2147.85,2043.95,Installment,Online,Sara M.,3,5.0,False,False
ORD102639,2024-06-02,CUST0517,Omar Mostafa,Alexandria,Consumer,Clothing,Men's T-Shirt,1,352.07,0.0,352.07,155.9,196.17,Cash,In-store,Omar F.,0,3.0,False,False
ORD102160,2024-03-13,CUST0210,Dina Sherif,Alexandria,Consumer,Electronics,Bluetooth Speaker,1,968.97,10.0,872.07,540.07,332.0,Mobile Wallet,Online,Mona K.,5,5.0,True,False
ORD103448,2024-11-21,CUST0262,Khaled Hassan,Cairo,Enterprise,Clothing,Men's T-Shirt,1,363.08,25.0,272.31,145.09,127.22,Installment,In-store,Mona K.,0,5.0,True,False
ORD100888,2023-06-16,CUST0424,Nourhan Sherif,Giza,SMB,Electronics,Wireless Earbuds,2,1130.73,0.0,2261.46,1512.04,749.42,Cash,In-store,Nourhan S.,0,3.0,False,False
ORD105049,2025-07-15,CUST0275,Nada Ibrahim,Aswan,Consumer,Beauty,Perfume,1,1250.23,0.0,1250.23,613.63,636.6,Cash,In-store,Mona K.,0,3.0,False,False
ORD104342,2025-03-18,CUST0137,Laila Mahmoud,Aswan,Consumer,Electronics,Bluetooth Speaker,3,948.51,0.0,2845.53,1601.22,1244.31,Cash,In-store,Mona K.,0,4.0,False,False
ORD100174,2023-02-10,CUST0343,Omar Abdel Rahman,Giza,Consumer,Home & Kitchen,Coffee Maker,1,1518.14,0.0,1518.14,821.22,696.92,Cash,In-store,Youssef A.,0,3.0,False,False
ORD103365,2024-11-07,CUST0083,Nada Mahmoud,Aswan,SMB,Electronics,Wireless Earbuds,1,1195.24,0.0,1195.24,766.06,429.18,Card,Online,Youssef A.,1,,False,False
ORD105735,2025-11-19,CUST0236,Sara Sherif,cairo,SMB,Beauty,Perfume,1,1209.44,0.0,1209.44,612.48,596.96,Installment,Online,,1,3.0,False,False
ORD103952,2025-02-03,CUST0576,Heba Aziz,Cairo,Consumer,Clothing,Men's T-Shirt,1,377.69,0.0,377.69,150.53,227.16,Cash,Online,Khaled T.,2,4.0,False,False
ORD104762,2025-05-23,CUST0451,Khaled Farouk,Cairo,Consumer,Sports,Dumbbell Set,1,1818.14,0.0,1818.14,1054.6,763.54,Card,Phone,Khaled T.,0,2.0,False,False
ORD105275,2025-09-01,CUST0571,Yasmin Khalil,Cairo,Consumer,Clothing,Sneakers,1,1297.84,0.0,1297.84,727.19,570.65,Mobile Wallet,Online,Sara M.,2,5.0,False,False
ORD105817,2025-11-26,CUST0020,Salma Mostafa,Giza,Consumer,Sports,Yoga Mat,2,442.26,10.0,796.07,449.42,346.65,Cash,In-store,Nourhan S.,0,4.0,True,False
ORD102291,2024-03-29,CUST0385,Adel Mahmoud,Aswan,Consumer,Beauty,Skincare Set,1,813.48,0.0,813.48,335.23,478.25,Cash,In-store,Omar F.,0,4.0,False,False
ORD101929,2024-02-05,CUST0112,Dina Hassan,Alexandria,Consumer,Groceries,Olive Oil 1L,2,300.65,0.0,601.3,356.6,244.7,Card,Online,,3,4.0,False,False
ORD100412,2023-03-24,CUST0541,Dina Sherif,Alexandria,SMB,Clothing,Men's T-Shirt,3,375.85,0.0,1127.55,436.02,691.53,Card,In-store,Youssef A.,0,3.0,False,False
ORD103560,2024-11-30,CUST0418,Nada Mostafa,Cairo,Consumer,Electronics,Power Bank,1,625.37,20.0,500.3,346.03,154.27,Mobile Wallet,In-store,Mona K.,0,,True,False
ORD102100,2024-03-05,CUST0265,Dina Sherif,aswan,Enterprise,Clothing,Hoodie,1,620.62,0.0,620.62,294.07,326.55,Mobile Wallet,In-store,Sara M.,0,4.0,False,False
ORD104968,2025-06-27,CUST0298,Mahmoud Sherif,Giza,Consumer,Clothing,Jeans,1,750.12,0.0,750.12,315.56,434.56,Card,Online,,1,5.0,False,False
ORD102678,2024-06-09,CUST0594,Tarek Ibrahim,Aswan,SMB,Clothing,Men's T-Shirt,1,353.05,10.0,317.74,153.73,164.01,Mobile Wallet,Online,,5,5.0,True,False
ORD103183,2024-09-28,CUST0499,Hassan Abdel Rahman,Tanta,Consumer,Clothing,Sneakers,1,1298.06,0.0,1298.06,696.65,601.41,Mobile Wallet,In-store,Youssef A.,0,5.0,False,False
ORD101712,2023-12-25,CUST0156,Youssef Khalil,Tanta,Consumer,Home & Kitchen,Coffee Maker,1,1533.06,0.0,1533.06,821.41,711.65,Mobile Wallet,Online,Youssef A.,3,5.0,False,False
ORD104692,2025-05-10,CUST0228,Karim Sherif,Alexandria,SMB,Clothing,Hoodie,1,655.76,0.0,655.76,309.8,345.96,Mobile Wallet,In-store,Mona K.,0,4.0,False,False
ORD102542,2024-05-17,CUST0565,Yasmin Mostafa,Cairo,Consumer,Clothing,Hoodie,1,640.06,0.0,640.06,308.86,331.2,Cash,Online,Mona K.,1,5.0,False,False
ORD100977,2023-07-11,CUST0156,Youssef Khalil,Tanta,Consumer,Home & Kitchen,Air Fryer,1,2918.91,0.0,2918.91,1741.52,1177.39,Card,Online,Omar F.,3,1.0,False,False
ORD104526,2025-04-10,CUST0453,Sara Aziz,Giza,Consumer,Electronics,Power Bank,1,569.48,0.0,569.48,337.32,232.16,Card,In-store,Youssef A.,0,5.0,False,False
ORD103704,2024-12-26,CUST0466,Nourhan Hassan,Alexandria,Consumer,Home & Kitchen,Vacuum Cleaner,5,3245.39,0.0,16226.95,9738.95,6488.0,Mobile Wallet,Online,Khaled T.,3,3.0,False,False
ORD100684,2023-04-29,CUST0446,Mona Hassan,Cairo,Consumer,Electronics,Power Bank,1,564.31,0.0,564.31,341.78,222.53,Card,Online,Youssef A.,1,4.0,False,False
ORD105006,2025-07-06,CUST0022,Hassan Sherif,Giza,Consumer,Clothing,Men's T-Shirt,1,365.85,0.0,365.85,156.38,209.47,Card,In-store,Khaled T.,0,5.0,False,False
ORD101699,2023-12-24,CUST0021,Heba El-Sayed,Alexandria,SMB,Clothing,Sneakers,1,1301.36,0.0,1301.36,692.47,608.89,Card,In-store,Youssef A.,0,5.0,False,False
ORD105860,2025-11-29,CUST0593,Omar Sherif,Mansoura,Consumer,Home & Kitchen,Blender,5,1174.34,15.0,4990.94,3075.6,1915.34,Mobile Wallet,In-store,Youssef A.,0,5.0,True,False
ORD104579,2025-04-19,CUST0481,Khaled Mostafa,Alexandria,Consumer,Electronics,Smart Watch,1,3319.67,0.0,3319.67,2190.12,1129.55,Mobile Wallet,In-store,Khaled T.,0,4.0,False,False
ORD103503,2024-11-26,CUST0558,Omar Ibrahim,Cairo,Consumer,Beauty,Hair Dryer,1,949.53,15.0,807.1,454.73,352.37,Cash,In-store,Sara M.,0,3.0,True,False
ORD103915,2025-01-28,CUST0504,Heba Mostafa,Mansoura,Consumer,Beauty,Makeup Kit,1,602.93,0.0,602.93,253.25,349.68,Mobile Wallet,Online,Sara M.,7,5.0,False,False
ORD103517,2024-11-27,CUST0333,Laila El-Sayed,Alexandria,Consumer,Clothing,Hoodie,1,616.47,10.0,554.82,286.29,268.53,Cash,Online,Mona K.,0,5.0,True,False
ORD105081,2025-07-23,CUST0528,Tarek Mahmoud,Cairo,Consumer,Sports,Yoga Mat,2,444.7,0.0,889.4,453.8,435.6,Cash,Phone,Nourhan S.,0,5.0,False,False
ORD104472,2025-04-01,CUST0395,Sara Sherif,Aswan,Consumer,Home & Kitchen,Air Fryer,1,2906.85,0.0,2906.85,1747.29,1159.56,Installment,In-store,Youssef A.,0,3.0,False,False
ORD105904,2025-12-03,CUST0247,Tarek Hassan,Cairo,Consumer,Home & Kitchen,Air Fryer,1,2730.9,0.0,2730.9,1675.34,1055.56,Card,In-store,Sara M.,0,5.0,False,False
ORD103384,2024-11-09,CUST0205,Omar Mostafa,Alexandria,Consumer,Clothing,Hoodie,1,630.76,0.0,630.76,308.15,322.61,Card,Online,Mona K.,3,4.0,False,False
ORD105219,2025-08-21,CUST0470,Nada Mahmoud,Cairo,Consumer,Sports,Running Shoes,1,1530.99,0.0,1530.99,881.69,649.3,Mobile Wallet,In-store,Youssef A.,0,,False,False
ORD104177,2025-02-28,CUST0021,Heba El-Sayed,Alexandria,SMB,Electronics,Power Bank,1,624.86,0.0,624.86,352.63,272.23,Mobile Wallet,Online,Khaled T.,3,,False,False
ORD101034,2023-07-26,CUST0300,Nourhan Khalil,Cairo,Enterprise,Clothing,Men's T-Shirt,1,377.18,0.0,377.18,151.32,225.86,Cash,Online,Youssef A.,5,2.0,False,False
ORD104441,2025-03-29,CUST0130,Salma El-Sayed,Cairo,Consumer,Electronics,Power Bank,1,604.28,0.0,604.28,365.26,239.02,Mobile Wallet,Online,Sara M.,0,2.0,False,False
ORD103255,2024-10-12,CUST0159,Mona Sherif,Alexandria,SMB,Groceries,Honey Jar,1,304.5,0.0,304.5,203.58,100.92,Mobile Wallet,Online,,3,3.0,False,False
ORD100392,2023-03-21,CUST0547,Laila Abdel Rahman,Tanta,Consumer,Home & Kitchen,Coffee Maker,1,1562.51,0.0,1562.51,891.22,671.29,Card,In-store,Nourhan S.,0,4.0,False,False
ORD106046,2025-12-29,CUST0584,Dina Mostafa,Alexandria,SMB,Sports,Dumbbell Set,1,1720.15,0.0,1720.15,1133.5,586.65,Card,Online,Sara M.,2,5.0,False,False
ORD101603,2023-12-01,CUST0110,Mahmoud Aziz,Giza,Consumer,Beauty,Perfume,1,1397.5,0.0,1397.5,610.12,787.38,Installment,Online,Omar F.,3,5.0,False,False
ORD104554,2025-04-17,CUST0313,Salma Farouk,Cairo,Consumer,Beauty,Makeup Kit,1,582.33,0.0,582.33,240.9,341.43,Card,Online,Khaled T.,4,4.0,False,False
ORD101114,2023-08-21,CUST0480,Amr Khalil,Cairo,SMB,Electronics,Smart Watch,1,3472.35,0.0,3472.35,2064.61,1407.74,Mobile Wallet,In-store,Mona K.,0,3.0,False,False
ORD104846,2025-06-06,CUST0584,Dina Mostafa,Alexandria,SMB,Sports,Running Shoes,1,1685.54,0.0,1685.54,855.61,829.93,Card,In-store,Khaled T.,0,4.0,False,False
ORD102055,2024-03-01,CUST0302,Sara Sherif,Giza,Consumer,Beauty,Makeup Kit,1,641.13,15.0,544.96,249.11,295.85,Installment,Online,Omar F.,7,2.0,True,False
ORD105652,2025-11-04,CUST0514,Mona Mahmoud,giza,SMB,Clothing,Men's T-Shirt,2,337.47,0.0,674.94,306.36,368.58,Cash,In-store,Nourhan S.,0,4.0,False,False
ORD104673,2025-05-06,CUST0565,Yasmin Mostafa,Cairo,Consumer,Electronics,Power Bank,1,618.63,0.0,618.63,337.29,281.34,Card,In-store,Sara M.,0,3.0,False,False
ORD104334,2025-03-17,CUST0583,Salma Farouk,Cairo,Consumer,Groceries,Honey Jar,1,300.66,15.0,255.56,191.26,64.3,Mobile Wallet,In-store,Sara M.,0,5.0,True,False
ORD104037,2025-02-11,CUST0105,Nada Mahmoud,Cairo,Consumer,Groceries,Olive Oil 1L,1,278.34,0.0,278.34,184.11,94.23,Cash,Online,Nourhan S.,5,4.0,False,False
ORD101403,2023-10-28,CUST0542,Adel El-Sayed,Alexandria,SMB,Sports,Running Shoes,1,1626.71,0.0,1626.71,845.5,781.21,Cash,Online,,7,4.0,False,False
ORD105534,2025-10-18,CUST0483,Adel Hassan,Tanta,Consumer,Clothing,Women's Dress,2,945.0,0.0,1890.0,765.02,1124.98,Installment,In-store,Nourhan S.,0,4.0,False,False
ORD100094,2023-01-21,CUST0508,Amr Aziz,Giza,SMB,Beauty,Hair Dryer,1,830.47,0.0,830.47,468.75,361.72,Card,Online,,3,4.0,False,False
ORD102583,2024-05-24,CUST0226,Adel El-Sayed,Alexandria,SMB,Home & Kitchen,Blender,1,1084.79,0.0,1084.79,619.82,464.97,Card,Phone,Youssef A.,0,3.0,False,False
ORD103257,2024-10-13,CUST0029,Laila Mostafa,Giza,SMB,Home & Kitchen,Vacuum Cleaner,2,3333.75,15.0,5667.38,3976.16,1691.22,Card,Online,Khaled T.,2,5.0,True,False
ORD103703,2024-12-25,CUST0339,Karim Mahmoud,Alexandria,SMB,Beauty,Makeup Kit,2,572.66,0.0,1145.32,522.56,622.76,Card,In-store,Omar F.,0,5.0,False,False
ORD101139,2023-08-27,CUST0441,Nourhan Mahmoud,Aswan,Consumer,Electronics,Smart Watch,2,3362.53,0.0,6725.06,4283.42,2441.64,Mobile Wallet,Online,,3,4.0,False,False
ORD100552,2023-04-12,CUST0021,Heba El-Sayed,Alexandria,SMB,Clothing,Men's T-Shirt,1,360.29,0.0,360.29,142.8,217.49,Cash,In-store,Omar F.,0,1.0,False,False
ORD103882,2025-01-22,CUST0165,Dina Mahmoud,Mansoura,Consumer,Clothing,Men's T-Shirt,1,344.18,0.0,344.18,149.22,194.96,Cash,Online,Nourhan S.,0,,False,False
ORD105827,2025-11-27,CUST0380,Amr Khalil,Giza,Consumer,Beauty,Hair Dryer,1,912.48,20.0,729.98,432.6,297.38,Cash,Online,,0,5.0,True,False
ORD101305,2023-10-05,CUST0381,Heba Sherif,Giza,Consumer,Sports,Football,3,380.23,0.0,1140.69,547.92,592.77,Card,Online,Khaled T.,2,5.0,False,False
ORD104450,2025-03-30,CUST0180,Yasmin Farouk,Aswan,Consumer,Electronics,Power Bank,2,589.38,0.0,1178.76,677.46,501.3,Mobile Wallet,Online,,7,2.0,False,False
ORD100558,2023-04-13,CUST0035,Heba Khalil,cairo,Consumer,Clothing,Men's T-Shirt,1,357.52,15.0,303.89,154.12,149.77,Card,Online,,2,4.0,True,False
ORD103186,2024-09-28,CUST0199,Khaled Abdel Rahman,Cairo,Consumer,Groceries,Olive Oil 1L,1,258.03,0.0,258.03,172.87,85.16,Card,Online,,2,3.0,False,False
ORD103827,2025-01-12,CUST0084,Mona Hassan,Cairo,SMB,Clothing,Jeans,2,757.38,0.0,1514.76,664.08,850.68,Mobile Wallet,In-store,Nourhan S.,0,2.0,False,False
ORD104512,2025-04-08,CUST0137,Laila Mahmoud,Aswan,Consumer,Electronics,Wireless Earbuds,1,1185.62,0.0,1185.62,764.99,420.63,Cash,In-store,Sara M.,0,5.0,False,False
ORD105522,2025-10-16,CUST0509,Hassan Sherif,giza,SMB,Home & Kitchen,Vacuum Cleaner,1,3240.09,0.0,3240.09,1993.08,1247.01,Card,Online,Khaled T.,4,4.0,False,False
ORD101973,2024-02-13,CUST0020,Salma Mostafa,Giza,Consumer,Electronics,Wireless Earbuds,2,1115.87,0.0,2231.74,1472.98,758.76,Installment,Phone,Youssef A.,0,3.0,False,False
ORD101041,2023-07-28,CUST0507,Amr Farouk,Aswan,Consumer,Clothing,Men's T-Shirt,3,326.71,0.0,980.13,437.04,543.09,Installment,Phone,Nourhan S.,0,4.0,False,False
ORD104259,2025-03-09,CUST0178,Mahmoud Farouk,Alexandria,Consumer,Sports,Football,1,374.51,0.0,374.51,173.79,200.72,Card,Online,,5,4.0,False,False
ORD102847,2024-07-15,CUST0119,Hassan Aziz,Tanta,Consumer,Clothing,Women's Dress,2,934.24,0.0,1868.48,779.6,1088.88,Cash,Online,Sara M.,1,5.0,False,False
ORD100939,2023-06-28,CUST0207,Dina Abdel Rahman,Alexandria,SMB,Groceries,Rice 5kg,1,217.02,0.0,217.02,145.3,71.72,Card,In-store,Mona K.,0,5.0,False,False
ORD102192,2024-03-18,CUST0505,Ahmed Abdel Rahman,Alexandria,SMB,Clothing,Women's Dress,1,920.13,0.0,920.13,384.67,535.46,Mobile Wallet,In-store,Youssef A.,0,5.0,False,False
ORD102680,2024-06-09,CUST0595,Heba El-Sayed,Giza,SMB,Sports,Yoga Mat,1,466.09,0.0,466.09,214.11,251.98,Card,Online,Khaled T.,2,1.0,False,False
ORD105395,2025-09-22,CUST0382,Heba Khalil,Giza,Consumer,Clothing,Jeans,1,715.24,0.0,715.24,316.78,398.46,Installment,Online,,1,5.0,False,False
ORD102964,2024-08-14,CUST0298,Mahmoud Sherif,Giza,Consumer,Electronics,Wireless Earbuds,1,1178.73,0.0,1178.73,781.49,397.24,Card,In-store,Youssef A.,0,4.0,False,False
ORD105995,2025-12-19,CUST0023,Mona Mostafa,Cairo,Consumer,Beauty,Skincare Set,2,862.55,15.0,1466.33,709.92,756.41,Card,Online,Mona K.,1,5.0,True,False
ORD103373,2024-11-08,CUST0025,Yasmin Khalil,Mansoura,SMB,Groceries,Olive Oil 1L,1,299.38,0.0,299.38,185.26,114.12,Mobile Wallet,Online,Nourhan S.,1,5.0,False,False
ORD101455,2023-11-08,CUST0276,Omar Aziz,Mansoura,Consumer,Beauty,Skincare Set,5,845.71,0.0,4228.55,1790.8,2437.75,Card,Phone,Youssef A.,0,3.0,False,False
ORD104027,2025-02-11,CUST0507,Amr Farouk,Aswan,Consumer,Electronics,Phone Case,1,240.64,0.0,240.64,93.71,146.93,Installment,In-store,Youssef A.,0,5.0,False,False
ORD105272,2025-09-01,CUST0266,Yasmin Ibrahim,Cairo,Consumer,Electronics,Phone Case,1,240.98,0.0,240.98,88.8,152.18,Card,Online,Khaled T.,3,4.0,False,False
ORD103663,2024-12-19,CUST0054,Yasmin Khalil,Cairo,SMB,Home & Kitchen,Air Fryer,1,2633.37,0.0,2633.37,1735.08,898.29,Mobile Wallet,In-store,Omar F.,0,5.0,False,False
ORD104672,2025-05-06,CUST0397,Tarek El-Sayed,Alexandria,SMB,Electronics,Phone Case,3,233.61,0.0,700.83,276.66,424.17,Card,In-store,Mona K.,0,3.0,False,False
ORD104231,2025-03-06,CUST0180,Yasmin Farouk,Aswan,Consumer,Electronics,Power Bank,1,644.47,0.0,644.47,353.38,291.09,Card,In-store,Youssef A.,0,4.0,False,False
ORD103360,2024-11-05,CUST0372,Karim Sherif,Alexandria,SMB,Beauty,Hair Dryer,2,963.64,20.0,1541.82,892.28,649.54,Cash,In-store,Youssef A.,0,5.0,True,False
ORD104666,2025-05-04,CUST0478,Tarek Khalil,Giza,Consumer,Clothing,Men's T-Shirt,1,354.16,20.0,283.33,143.86,139.47,Cash,Online,,2,4.0,True,False
ORD104487,2025-04-04,CUST0294,Adel Mostafa,Alexandria,SMB,Groceries,Honey Jar,2,318.86,0.0,637.72,391.56,246.16,Card,Online,Sara M.,0,5.0,False,False
ORD105392,2025-09-22,CUST0325,Khaled Farouk,Giza,Consumer,Electronics,Wireless Earbuds,2,1182.23,0.0,2364.46,1538.84,825.62,Card,Online,Khaled T.,7,3.0,False,False
ORD103828,2025-01-12,CUST0489,Amr Sherif,Cairo,SMB,Sports,Football,1,407.97,0.0,407.97,181.65,226.32,Installment,Online,Sara M.,3,,False,False
ORD105101,2025-07-27,CUST0205,Omar Mostafa,Alexandria,Consumer,Clothing,Women's Dress,1,951.62,0.0,951.62,388.65,562.97,Mobile Wallet,In-store,Sara M.,0,5.0,False,False
ORD105933,2025-12-07,CUST0539,Laila Mahmoud,Giza,SMB,Beauty,Makeup Kit,1,602.35,0.0,602.35,241.26,361.09,Mobile Wallet,In-store,Youssef A.,0,5.0,False,False
ORD104314,2025-03-15,CUST0505,Ahmed Abdel Rahman,Alexandria,SMB,Clothing,Hoodie,1,684.24,0.0,684.24,300.58,383.66,Mobile Wallet,In-store,Khaled T.,0,3.0,False,False
ORD105125,2025-08-01,CUST0421,Nourhan Hassan,Mansoura,SMB,Clothing,Women's Dress,1,963.87,0.0,963.87,415.67,548.2,Cash,Online,Omar F.,2,3.0,False,False
ORD104263,2025-03-09,CUST0564,Mona Hassan,Alexandria,Consumer,Electronics,Phone Case,1,235.3,0.0,235.3,91.32,143.98,Mobile Wallet,In-store,Mona K.,0,3.0,False,False
ORD105333,2025-09-13,CUST0500,Adel Khalil,Cairo,SMB,Home & Kitchen,Air Fryer,2,3015.14,0.0,6030.28,3384.64,2645.64,Cash,Online,,1,5.0,False,False
ORD102398,2024-04-18,CUST0585,Hassan Abdel Rahman,Tanta,Consumer,HOME & KITCHEN,Cookware Set,1,2228.69,0.0,2228.69,1351.47,877.22,Cash,Online,,3,5.0,False,False
ORD104098,2025-02-18,CUST0178,Mahmoud Farouk,Alexandria,Consumer,Electronics,Wireless Earbuds,1,1250.09,0.0,1250.09,781.47,468.62,Installment,Online,,0,5.0,False,False
ORD106040,2025-12-28,CUST0002,Amr Khalil,Cairo,Consumer,Beauty,Hair Dryer,2,854.2,0.0,1708.4,923.46,784.94,Mobile Wallet,Online,,1,5.0,False,False
ORD105157,2025-08-06,CUST0596,Mahmoud Ibrahim,Cairo,Consumer,Electronics,Power Bank,1,571.49,20.0,457.19,365.92,91.27,Card,Online,,3,5.0,True,False
ORD103860,2025-01-17,CUST0167,Tarek Sherif,Cairo,Consumer,Beauty,Hair Dryer,3,942.56,0.0,2827.68,1314.39,1513.29,Mobile Wallet,Online,Sara M.,2,2.0,False,False
ORD100665,2023-04-27,CUST0521,Salma Farouk,,Consumer,Clothing,Women's Dress,2,964.68,0.0,1929.36,826.06,1103.3,Installment,Phone,Youssef A.,0,5.0,False,False
ORD103008,2024-08-24,CUST0193,Rania Aziz,Aswan,Consumer,Sports,Football,1,364.01,0.0,364.01,171.46,192.55,Card,In-store,Omar F.,0,4.0,False,False
ORD101969,2024-02-12,CUST0073,Ahmed Aziz,Cairo,Enterprise,Electronics,Smart Watch,1,3743.06,0.0,3743.06,2138.24,1604.82,Cash,In-store,Nourhan S.,0,5.0,False,False
ORD100536,2023-04-11,CUST0347,Mona Mostafa,Alexandria,Enterprise,Electronics,Power Bank,2,636.16,0.0,1272.32,680.14,592.18,Mobile Wallet,Online,,1,5.0,False,False
ORD103303,2024-10-22,CUST0457,Laila Hassan,Cairo,Enterprise,Sports,Football,1,397.91,0.0,397.91,186.77,211.14,Cash,In-store,Nourhan S.,0,5.0,False,False
ORD102766,2024-06-26,CUST0069,Tarek Aziz,Cairo,Enterprise,Sports,Football,3,378.22,0.0,1134.66,541.92,592.74,Card,Phone,Nourhan S.,0,5.0,False,False
ORD100389,2023-03-21,CUST0148,Nourhan Hassan,Alexandria,Consumer,Electronics,Phone Case,5,254.27,0.0,1271.35,432.9,838.45,Mobile Wallet,Online,,2,5.0,False,False
ORD103276,2024-10-17,CUST0302,Sara Sherif,giza,Consumer,Electronics,Power Bank,1,633.01,0.0,633.01,359.62,273.39,Cash,Online,,3,,False,False
ORD100039,2023-01-08,CUST0565,Yasmin Mostafa,Cairo,Consumer,Clothing,Sneakers,1,1342.18,0.0,1342.18,728.77,613.41,Mobile Wallet,Phone,Mona K.,0,3.0,False,False
ORD102273,2024-03-27,CUST0218,Yasmin El-Sayed,Tanta,Consumer,Beauty,Hair Dryer,1,926.23,0.0,926.23,464.02,462.21,Mobile Wallet,Online,Nourhan S.,2,5.0,False,False
ORD102685,2024-06-11,CUST0259,Omar Farouk,Giza,Consumer,Beauty,Skincare Set,1,779.51,0.0,779.51,344.34,435.17,Mobile Wallet,Online,,7,4.0,False,False
ORD101675,2023-12-16,CUST0042,Omar Aziz,Aswan,SMB,Beauty,Makeup Kit,2,614.63,20.0,983.41,499.18,484.23,Cash,In-store,Omar F.,0,4.0,True,False
ORD105158,2025-08-06,CUST0138,Youssef Ibrahim,tanta,Consumer,Electronics,Wireless Earbuds,2,1215.99,0.0,2431.98,1529.0,902.98,Cash,In-store,Youssef A.,0,3.0,False,False
ORD102274,2024-03-27,CUST0212,Ahmed Khalil,Cairo,Consumer,Electronics,Wireless Earbuds,1,1185.49,0.0,1185.49,735.04,450.45,Cash,Online,,7,5.0,False,False
ORD100031,2023-01-06,CUST0437,Mona Mostafa,Cairo,SMB,Electronics,Bluetooth Speaker,1,972.47,0.0,972.47,529.26,443.21,Cash,Online,,4,4.0,False,False
ORD105880,2025-11-30,CUST0527,Omar Ibrahim,Cairo,Consumer,Electronics,Smart Watch,1,3640.03,5.0,3458.03,2135.65,1322.38,Installment,Online,Khaled T.,5,4.0,True,False
ORD104740,2025-05-19,CUST0208,Khaled Mostafa,Cairo,Enterprise,Electronics,Power Bank,1,610.64,0.0,610.64,342.79,267.85,Mobile Wallet,Online,,7,5.0,False,False
ORD103053,2024-09-05,CUST0236,Sara Sherif,Cairo,SMB,Groceries,Honey Jar,2,327.46,0.0,654.92,390.82,264.1,Card,Online,Youssef A.,0,4.0,False,False
ORD100096,2023-01-22,CUST0014,Rania Hassan,Alexandria,Consumer,Electronics,Bluetooth Speaker,2,929.09,0.0,1858.18,1140.0,718.18,Installment,In-store,Mona K.,0,4.0,False,False
ORD102560,2024-05-20,CUST0555,Heba Mahmoud,Cairo,SMB,Beauty,Skincare Set,1,748.9,0.0,748.9,352.47,396.43,Card,Online,,3,,False,False
ORD105141,2025-08-04,CUST0533,Ahmed Hassan,Giza,SMB,Groceries,Olive Oil 1L,2,280.41,0.0,560.82,349.82,211.0,Mobile Wallet,Online,Omar F.,3,5.0,False,False
ORD100957,2023-07-04,CUST0225,Mahmoud El-Sayed,Cairo,Consumer,Groceries,Olive Oil 1L,1,267.25,5.0,253.89,181.69,72.2,Mobile Wallet,In-store,Youssef A.,0,4.0,True,False
ORD104069,2025-02-16,CUST0039,Amr Farouk,mansoura,Consumer,Groceries,Rice 5kg,2,216.25,0.0,432.5,303.6,128.9,Mobile Wallet,In-store,Khaled T.,0,4.0,False,False
ORD101868,2024-01-25,CUST0295,Salma Aziz,Cairo,SMB,Beauty,Makeup Kit,1,613.68,0.0,613.68,245.41,368.27,Cash,Online,,1,3.0,False,False
ORD101741,2023-12-30,CUST0260,Dina Sherif,Alexandria,Consumer,Clothing,Hoodie,1,689.15,0.0,689.15,298.14,391.01,Card,Online,Sara M.,5,1.0,False,False
ORD102041,2024-02-29,CUST0218,Yasmin El-Sayed,tanta,Consumer,Sports,Running Shoes,1,1637.12,0.0,1637.12,825.4,811.72,Mobile Wallet,Online,Omar F.,1,4.0,False,False
ORD105401,2025-09-24,CUST0066,Tarek Mahmoud,Alexandria,Consumer,Sports,Dumbbell Set,1,1767.73,0.0,1767.73,1080.25,687.48,Cash,Phone,Sara M.,0,5.0,False,False
ORD105087,2025-07-25,CUST0476,Ahmed Abdel Rahman,Cairo,Consumer,Beauty,Hair Dryer,1,970.99,0.0,970.99,435.62,535.37,Installment,In-store,Sara M.,0,5.0,False,False
ORD104969,2025-06-27,CUST0504,Heba Mostafa,Mansoura,Consumer,Electronics,Wireless Earbuds,3,1118.25,0.0,3354.75,2184.39,1170.36,Installment,In-store,Mona K.,0,4.0,False,False
ORD100634,2023-04-23,CUST0146,Karim Ibrahim,Cairo,Consumer,Home & Kitchen,Coffee Maker,2,1578.07,0.0,3156.14,1626.28,1529.86,Card,Online,Nourhan S.,5,5.0,False,False
ORD105191,2025-08-15,CUST0046,Youssef Hassan,Tanta,SMB,Sports,Running Shoes,1,1475.07,25.0,1106.3,838.59,267.71,Cash,Online,,1,3.0,True,False
ORD102732,2024-06-20,CUST0541,Dina Sherif,Alexandria,SMB,Groceries,Olive Oil 1L,1,298.26,0.0,298.26,177.03,121.23,Cash,Online,Mona K.,3,5.0,False,False
ORD105335,2025-09-13,CUST0354,Karim Mostafa,Cairo,Consumer,Electronics,Bluetooth Speaker,1,897.02,0.0,897.02,566.99,330.03,Card,Phone,Khaled T.,0,4.0,False,False
